model,name,desc,cat1,cat2,cat3,cat4,quantity,price,manufacturer,manufacturer_pb,weight,unit
111284,"""Četkica za nanošenje akrila br.2  NB1023  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""ČETKICE""",59,202,"""4NAILS""",,0,"""kom"""
110130,"""Akrilna boja BELA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",33,545,"""THUYA""",,0.074,"""kom"""
110797,"""Akrilna boja CRNA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",27,545,"""THUYA""",,0.074,"""kom"""
111218,"""Akrilna boja PLAVA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",43,545,"""THUYA""",,0.074,"""kom"""
111219,"""Akrilna boja ŽUTA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",49,545,"""THUYA""",,0.074,"""kom"""
111220,"""Akrilna boja CIKLAMA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",37,545,"""THUYA""",,0.074,"""kom"""
111221,"""Akrilna boja ZELENA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",43,545,"""THUYA""",,0.074,"""kom"""
111222,"""Akrilna boja LJUBIČASTA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",38,545,"""THUYA""",,0.074,"""kom"""
111223,"""Akrilna boja ZLATNA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",32,545,"""THUYA""",,0.074,"""kom"""
111224,"""Akrilna boja SREBRNA  35ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",27,545,"""THUYA""",,0.074,"""kom"""
111225,"""Seal gel sa SPF faktorom 15ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""PRIPREMA I FINIŠ NOKTIJU""",7,2618,"""THUYA""",,0.031,"""kom"""
110968,"""Akril prah PREMIUM opaque pink 170gr""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""AKRIL TEHNIKA""",0,5455,"""THUYA""",,0.204,"""kom"""
110969,"""Akril prah PREMIUM peach 170gr""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""AKRIL TEHNIKA""",0,5455,"""THUYA""",,0.205,"""kom"""
110970,"""Akril likvid PREMIUM 500ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""AKRIL TEHNIKA""",28,5037,"""THUYA""",,0.499,"""kom"""
110971,"""THUYA Četkica za nokte PREMIUM br.10""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""ČETKICE""",5,2761,"""THUYA""",,0.01,"""kom"""
110972,"""THUYA Četkice za nokte PREMIUM KIT 3/1""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""ČETKICE""",2,3981,"""THUYA""",,0.09,"""kom"""
111470,"""Gel u boji CRVENA 006  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",39,600,"""4NAILS""",,0,"""kom"""
111471,"""Gel u boji TAMNO LJUBIČASTA 010  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111472,"""Gel u boji CIKLAMA 011  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",38,600,"""4NAILS""",,0,"""kom"""
111473,"""Gel u boji SVETLO CRVENA 018  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111474,"""Gel u boji ROZA 028  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",42,600,"""4NAILS""",,0,"""kom"""
111475,"""Gel u boji PLAVA 035  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111476,"""Gel u boji ŽUTA 040  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111477,"""Gel u boji MESO CRVENA 041  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111478,"""Gel u boji NARANDŽASTA 044  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",41,600,"""4NAILS""",,0,"""kom"""
111479,"""Gel u boji CRNA 048  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111480,"""Gel u boji GLITER LJUBIČASTA 068  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111481,"""Gel u boji GLITER BRONZANA 071  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",41,600,"""4NAILS""",,0,"""kom"""
111482,"""Gel u boji NEON ROZA 145  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111483,"""Gel u boji OKER 146  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",41,600,"""4NAILS""",,0,"""kom"""
111484,"""Gel u boji TIRKIZ ZELENA 150  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",42,600,"""4NAILS""",,0,"""kom"""
111485,"""Gel u boji BRESKVA 153  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",41,600,"""4NAILS""",,0,"""kom"""
111486,"""Gel u boji JARKO ZELENA 168  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111487,"""Gel u boji JORGOVAN 242  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111488,"""Gel u boji SVETLO ROZA 247  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111489,"""Gel u boji TAMNO CRVENA 255  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111490,"""Gel u boji NEON ZELENA 288  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111491,"""Gel u boji SIVA 317  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111492,"""Gel u boji ROYAL PLAVA 340  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111493,"""Gel u boji SVETLO ZELENA 344  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",43,600,"""4NAILS""",,0,"""kom"""
111494,"""Gel u boji MASLINASTO ZELENA 351  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111495,"""Gel u boji NEŽNO ROZA 363  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111496,"""Gel u boji NEŽNO ŽUTA 377  5gr  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",44,600,"""4NAILS""",,0,"""kom"""
111497,"""UV Gel  pink 30ml 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",950,890,"""4NAILS""",,0,"""kom"""
111498,"""UV Gel  beli 30ml 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",964,890,"""4NAILS""",,0,"""kom"""
111499,"""UV Gel  transparentni 30ml 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",915,890,"""4NAILS""",,0,"""kom"""
111359,"""Dekoracija za nokte LEAF  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",813,62,"""4NAILS""",,0,"""kom"""
111360,"""Šabloni za nokte PLAVI  500/1  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""PRIPREMA I FINIŠ NOKTIJU""",49,615,"""4NAILS""",,0,"""kom"""
111361,"""Šabloni za nokte LEPTIR CRVENI  500/1  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""PRIPREMA I FINIŠ NOKTIJU""",312,684,"""4NAILS""",,0,"""kom"""
111376,"""Gel lak BELI 005  15ml  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",68,584,"""4NAILS""",,0,"""kom"""
111377,"""Gel lak CRNI 010  15ml  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",81,584,"""4NAILS""",,0,"""kom"""
111378,"""Gel lak CRVENI 004  15ml  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",12,584,"""4NAILS""",,0,"""kom"""
111379,"""Gel lak TAMNO CRVENI 006  15ml  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",56,584,"""4NAILS""",,0,"""kom"""
111380,"""Gel lak PINK 008  15ml  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",18,584,"""4NAILS""",,0,"""kom"""
111381,"""Gel lak ROZI 011  15ml  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",40,584,"""4NAILS""",,0,"""kom"""
111353,"""Gliter prah sitni SVETLO PLAVI  5gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",376,61,"""4NAILS""",,0,"""kom"""
111354,"""Gliter prah trakice ZLATNI  5gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",172,61,"""4NAILS""",,0,"""kom"""
111355,"""Gliter prah trakice CRVENI  5gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",200,61,"""4NAILS""",,0,"""kom"""
111356,"""Gliter prah trakice SVETLO PLAVI  5gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",199,61,"""4NAILS""",,0,"""kom"""
111336,"""Gliter prah trakice NARANDŽASTI  5gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",188,61,"""4NAILS""",,0,"""kom"""
111348,"""Gel lak PLAVETNO CRNA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",8,1592,"""THUYA""",,0.046,"""kom"""
111349,"""Gel lak CRVENA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",4,1592,"""THUYA""",,0.047,"""kom"""
111350,"""Gel lak EFEKAT METALA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",4,1592,"""THUYA""",,0.045,"""kom"""
111351,"""Gel lak BAZA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",15,1592,"""THUYA""",,0.059,"""kom"""
111337,"""Šabloni za nokte VELIKI ROZI  500/1  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""PRIPREMA I FINIŠ NOKTIJU""",139,487,"""4NAILS""",,0,"""kom"""
111339,"""Gel lak ZAVRŠNI SJAJ UV  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",11,1592,"""THUYA""",,0.048,"""kom"""
111340,"""Gel lak ČOKOLADA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",7,1592,"""THUYA""",,0.047,"""kom"""
111341,"""Gel lak BRAON  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",11,1592,"""THUYA""",,0.044,"""kom"""
111342,"""Gel lak KORAL CRVENA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",3,1592,"""THUYA""",,0.046,"""kom"""
111343,"""Gel lak VIŠNJA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",11,1592,"""THUYA""",,0.044,"""kom"""
111344,"""Gel lak SVETLO BRAON  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",1,1592,"""THUYA""",,0.047,"""kom"""
111345,"""Gel lak TAMNO ROZA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",8,1592,"""THUYA""",,0.047,"""kom"""
111346,"""Gel lak VINO  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",8,1592,"""THUYA""",,0.047,"""kom"""
111347,"""Gel lak SVETLO LJUBIČASTA  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",11,1592,"""THUYA""",,0.043,"""kom"""
111338,"""Akril likvid sa SPF faktorom 500ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""AKRIL TEHNIKA""",4,4651,"""THUYA""",,0.505,"""kom"""
111262,"""Dekoracija sušeno cveće manje CRVENO 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",265,93,"""4NAILS""",,0,"""kom"""
111263,"""Dekoracija za nokte folija u boji KOCKA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""NALEPNICE I TRAKE ZA NOKTE""",0,92,"""4NAILS""",,0,"""kom"""
111264,"""Dekoracija za nokte folija u boji KREM SIVA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""NALEPNICE I TRAKE ZA NOKTE""",0,92,"""4NAILS""",,0,"""kom"""
111265,"""Dekoracija za nokte folija u boji ZVEZDA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""NALEPNICE I TRAKE ZA NOKTE""",889,92,"""4NAILS""",,0,"""kom"""
111266,"""Tipse za nokte frenč WHITE 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""PRIPREMA I FINIŠ NOKTIJU""",203,505,"""4NAILS""",,0,"""kom"""
111267,"""Tipse za nokte frenč CLEAR 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""PRIPREMA I FINIŠ NOKTIJU""",142,505,"""4NAILS""",,0,"""kom"""
111268,"""Olovka rapidograf za dekoraciju BELA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",837,97,"""4NAILS""",,0,"""kom"""
111269,"""Jastučić za manikir PINK 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""OSTALO""",1,380,"""4NAILS""",,0,"""kom"""
111270,"""Jastučić za manikir CAVALI  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""OSTALO""",10,380,"""4NAILS""",,0,"""kom"""
111271,"""Kutija za tipse 500/1  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""OSTALO""",85,281,"""4NAILS""",,0,"""kom"""
111272,"""Kutija za tipse 100/1  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""OSTALO""",109,93,"""4NAILS""",,0,"""kom"""
111300,"""Olovka rapidograf za dekoraciju CRNA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",739,97,"""4NAILS""",,0,"""kom"""
111301,"""Olovka rapidograf za dekoraciju ZELENA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",115,97,"""4NAILS""",,0,"""kom"""
111302,"""Olovka rapidograf za dekoraciju SREBRNA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",308,97,"""4NAILS""",,0,"""kom"""
111303,"""Olovka rapidograf za dekoraciju SV. PLAVA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",97,97,"""4NAILS""",,0,"""kom"""
111304,"""Olovka rapidograf za dekoraciju BRAON 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",125,97,"""4NAILS""",,0,"""kom"""
111305,"""Olovka rapidograf za dekoraciju PINK 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",86,97,"""4NAILS""",,0,"""kom"""
111306,"""Olovka rapidograf za dekoraciju CRVENA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",368,97,"""4NAILS""",,0,"""kom"""
111307,"""Olovka rapidograf za dekoraciju ŽUTA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",110,97,"""4NAILS""",,0,"""kom"""
111308,"""Olovka rapidograf za dekoraciju SIVA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",363,97,"""4NAILS""",,0,"""kom"""
111309,"""Olovka rapidograf za dekoraciju LILA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",364,97,"""4NAILS""",,0,"""kom"""
111310,"""Olovka rapidograf za dekoraciju PLAVA 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",113,97,"""4NAILS""",,0,"""kom"""
111311,"""Olovka za dekoraciju CRNA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",652,102,"""4NAILS""",,0,"""kom"""
111312,"""Olovka za dekoraciju SVETLO PLAVA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",93,102,"""4NAILS""",,0,"""kom"""
111313,"""Olovka za dekoraciju CRVENA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",85,102,"""4NAILS""",,0,"""kom"""
111314,"""Olovka za dekoraciju BRAON  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",130,102,"""4NAILS""",,0,"""kom"""
111315,"""Olovka za dekoraciju PINK  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",95,102,"""4NAILS""",,0,"""kom"""
111316,"""Olovka za dekoraciju ZELENA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",114,102,"""4NAILS""",,0,"""kom"""
111317,"""Olovka za dekoraciju SREBRNA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",340,102,"""4NAILS""",,0,"""kom"""
111318,"""Olovka za dekoraciju ŽUTA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",96,102,"""4NAILS""",,0,"""kom"""
111319,"""Olovka za dekoraciju PLAVA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",122,102,"""4NAILS""",,0,"""kom"""
111320,"""Olovka za dekoraciju SIVA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",99,102,"""4NAILS""",,0,"""kom"""
111321,"""Olovka za dekoraciju LILA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""OSTALO""",392,102,"""4NAILS""",,0,"""kom"""
111324,"""Četka za skidanje prašine nokta KRIVA  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""ČETKICE""",1,85,"""4NAILS""",,0,"""kom"""
111325,"""Plastični štitnik za nokte  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""OSTALO""",47,390,"""4NAILS""",,0,"""kom"""
111500,"""Gel lak za french BELI  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""PRIRODNI NOKTI""","""LAKOVI ZA NOKTE""",0,1592,"""THUYA""",,0.058,"""kom"""
111501,"""Gel lak KREM  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""PRIRODNI NOKTI""","""LAKOVI ZA NOKTE""",1,1592,"""THUYA""",,0.058,"""kom"""
111502,"""Gel lak za french PINK  14ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""PRIRODNI NOKTI""","""LAKOVI ZA NOKTE""",0,1592,"""THUYA""",,0.058,"""kom"""
111412,"""Gliter prah krupni ŽUTI  3gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",212,72,"""4NAILS""",,0,"""kom"""
111413,"""Gliter prah krupni BAKARNI  3gr 4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""CIRKONI I GLITERI""",121,72,"""4NAILS""",,0,"""kom"""
110046,"""Blender za korekcije 10ml""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NADOGRADNJA NOKTIJU""","""UV GEL TEHNIKA""",7,1143,"""THUYA""",,0.037,"""kom"""
110700,"""Štapići za zanoktice drvo 10/1  1279""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""OSTALO""",37,61,"""EURO STIL""",,0.01,"""pak"""
111277,"""Pečati za nokte NINGBO  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""PEČATI""",50,112,"""4NAILS""",,0,"""kom"""
111278,"""Pečati za nokte SHANGHAI  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""PEČATI""",86,112,"""4NAILS""",,0,"""kom"""
111279,"""Pečati za nokte BEIJING  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""NAIL ART""","""PEČATI""",107,224,"""4NAILS""",,0,"""kom"""
111280,"""Turpija za nokte šarena  4NAILS""",,"""SVE ZA KOZMETIČKE SALONE""","""MANIKIR""","""ALAT, PRIBOR I SITAN INVENTAR""","""TURPIJE""",2636,38,"""4NAILS""",,0,"""kom"""
